age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,label
46,2,1,0,0,0,0,0,7,1,148,2,999,0,1,-0.09829407930374146,93.2011489868164,-42.01123046875,4.1938652992248535,5195.81640625,0
34,1,2,2,1,2,0,0,3,2,412,1,999,0,1,1.3998324871063232,93.91788482666016,-42.691566467285156,4.963954448699951,5228.1,0
37,6,1,6,0,2,0,0,6,0,279,1,999,0,1,-1.7992534637451172,92.89319610595703,-46.191776275634766,1.314084768295288,5099.37646484375,0
50,1,0,5,0,2,0,0,7,3,137,2,10,3,2,-1.1026922464370728,94.76677703857422,-50.781253814697266,1.0502467155456543,4963.6,0
32,1,1,1,0,2,0,0,6,1,146,2,999,0,1,-1.7980746030807495,92.89360809326172,-46.208736419677734,1.2982473373413086,5099.173828125,0
56,1,1,0,0,2,0,0,3,2,119,5,999,0,1,1.3983631134033203,93.91944885253906,-42.700355529785156,4.960633277893066,5227.9912109375,0
43,1,1,0,1,2,0,1,6,4,227,1,999,0,1,1.1002871990203857,93.9925765991211,-36.401466369628906,4.854297637939453,5190.9521484375,0
28,7,1,3,0,2,0,0,3,3,124,1,999,0,1,1.3964515924453735,93.91783142089844,-42.68964767456055,4.9585747718811035,5228.0888671875,0
45,9,1,5,0,0,0,0,3,4,394,1,999,0,1,1.3955879211425781,93.91735076904297,-42.692108154296875,4.962907791137695,5228.1,0
33,0,2,6,0,0,0,0,0,4,171,2,999,0,1,-1.7992501258850098,93.0758285522461,-47.09254455566406,1.4426054954528809,5099.248046875,0
55,0,1,3,0,0,0,0,4,1,180,1,999,0,1,-2.8935534954071045,92.9651870727539,-40.800926208496094,1.2682781219482422,5076.32080078125,0
45,1,1,2,1,0,0,1,6,3,107,2,999,0,1,1.0971050262451172,93.99369812011719,-36.420318603515625,4.8548479080200195,5190.9453125,0
48,9,1,2,0,0,0,0,3,2,82,3,998,0,1,1.3935083150863647,93.9190902709961,-42.69548797607422,4.961071968078613,5228.1,0
51,1,1,2,1,2,2,0,1,2,129,1,999,0,1,1.397304654121399,93.44430541992188,-36.10076904296875,4.961691856384277,5227.93310546875,0
36,0,1,6,0,0,0,0,1,1,123,2,999,0,1,1.3987107276916504,93.44354248046875,-36.11530685424805,4.960580825805664,5227.9169921875,0
34,9,2,5,0,2,0,0,6,2,290,4,999,0,1,-1.8020139932632446,92.8957748413086,-46.20326614379883,1.267742395401001,5099.31103515625,0
35,1,1,2,0,2,2,1,4,2,97,1,999,0,1,1.3996169567108154,94.46442413330078,-41.80250930786133,4.864160537719727,5228.029296875,0
39,1,1,7,0,0,0,1,6,0,496,4,999,0,1,1.0982545614242554,93.99315643310547,-36.411521911621094,4.856891632080078,5190.8857421875,0
43,0,1,6,0,2,0,0,3,3,101,3,999,0,1,1.4,93.91751098632812,-42.692787170410156,4.961162567138672,5228.0283203125,0
53,0,0,3,0,2,0,1,6,0,64,4,999,0,1,1.0986835956573486,93.99291229248047,-36.41604232788086,4.856510639190674,5191.0244140625,0
38,0,1,6,0,0,0,1,4,2,202,1,999,0,1,1.3975226879119873,94.46532440185547,-41.802547454833984,4.957014560699463,5227.93896484375,0
35,0,0,3,0,2,0,1,3,2,196,3,999,0,1,1.3983796834945679,93.91755676269531,-42.69813919067383,4.953334808349609,5228.1,0
44,1,1,1,0,0,0,0,0,3,314,1,999,0,1,-1.7991787195205688,93.0753173828125,-47.086116790771484,1.4239811897277832,5098.9677734375,0
31,0,1,6,0,2,0,1,4,4,153,6,999,0,1,1.3960953950881958,94.46388244628906,-41.796661376953125,4.86211633682251,5228.1,0
41,1,1,2,0,0,0,1,6,1,89,1,999,0,1,1.099571704864502,93.99498748779297,-36.41339874267578,4.8581461906433105,5191.017578125,0
55,9,1,5,0,0,0,0,8,3,285,1,999,0,1,-3.3935515880584717,92.43182373046875,-26.92727279663086,0.7432153820991516,5017.7666015625,0
44,2,1,0,0,1,1,0,6,3,85,1,999,1,0,-1.7998161315917969,92.8936538696289,-46.18495559692383,1.3438541889190674,5099.3740234375,0
43,1,1,1,0,2,0,1,4,3,169,4,999,0,1,1.3965716361999512,94.46421813964844,-41.81741714477539,4.959989070892334,5227.91162109375,0
53,0,1,6,1,2,0,0,3,3,189,3,999,0,1,1.398166537284851,93.91759490966797,-42.68759536743164,4.955368518829346,5227.94970703125,0
36,1,1,1,1,0,2,0,3,2,256,2,999,0,1,1.3999704122543335,93.91790008544922,-42.7092399597168,4.961666584014893,5228.05712890625,0
34,0,1,6,0,0,0,0,7,0,128,2,999,0,1,-0.10030883550643921,93.20096588134766,-41.99146270751953,4.023834705352783,5195.65673828125,0
51,0,1,3,0,2,0,0,7,3,280,2,999,0,1,-0.09751679003238678,93.20143127441406,-41.99376678466797,4.154203414916992,5195.81787109375,0
29,9,2,5,0,2,0,1,1,2,86,2,999,0,1,1.396132230758667,93.44503021240234,-36.103050231933594,4.95919942855835,5228.1,0
47,0,0,6,0,2,0,1,6,3,160,3,999,0,1,1.099826455116272,93.99407958984375,-36.408233642578125,4.855488300323486,5191.0712890625,0
21,8,2,6,0,2,0,0,6,0,48,2,999,0,1,-1.797927737236023,92.89436340332031,-46.18655776977539,1.2509899139404297,5099.26806640625,0
45,2,0,5,0,2,0,0,3,3,50,2,999,0,1,1.4,93.91715240478516,-42.68781280517578,4.959536075592041,5228.1,0
46,10,1,2,0,2,0,0,7,2,352,1,999,0,1,-0.10014387965202332,93.20118713378906,-42.00014877319336,4.071998596191406,5195.76611328125,0
31,0,2,6,0,2,0,1,3,0,64,1,999,0,1,1.3995636701583862,93.91741943359375,-42.6959114074707,4.955250263214111,5228.01416015625,0
27,1,1,2,1,2,0,0,0,1,293,2,999,0,1,-1.8007333278656006,93.07640838623047,-47.08736801147461,1.4121246337890625,5099.162109375,0
55,4,1,6,0,0,0,0,0,0,172,2,999,0,1,-1.7925282716751099,93.07617950439453,-47.08414840698242,1.4116218090057373,5099.3232421875,0
46,7,1,2,1,2,0,0,1,4,226,4,999,0,1,1.3996150493621826,93.44310760498047,-36.10919952392578,4.9639787673950195,5228.03125,0
30,1,1,2,0,0,0,1,4,0,193,11,999,0,1,1.3995364904403687,94.46475219726562,-41.78729248046875,4.960583209991455,5228.1,0
42,7,0,3,1,0,0,1,4,2,112,2,999,0,1,1.398590087890625,94.4626693725586,-41.79454803466797,4.959723472595215,5228.0966796875,0
43,1,1,0,0,2,0,1,6,2,608,2,999,0,1,1.099656105041504,93.99351501464844,-36.407466888427734,4.862802505493164,5190.90478515625,0
40,9,1,6,0,0,0,0,6,1,192,4,999,1,0,-1.7980552911758423,92.89408111572266,-46.19245529174805,1.3034131526947021,5099.3896484375,0
53,0,1,3,0,0,0,0,7,0,12,2,999,0,1,-0.09351553022861481,93.20059204101562,-41.99817657470703,4.022792339324951,5195.908203125,0
47,9,1,5,0,0,0,1,4,2,223,1,999,0,1,1.3964300155639648,94.4640121459961,-41.80015563964844,4.955681800842285,5228.064453125,0
33,6,1,6,0,2,0,0,1,3,173,3,999,0,1,1.4,93.44342803955078,-36.10742950439453,4.959083080291748,5227.9423828125,0
29,0,2,6,0,2,0,0,1,2,14,11,999,0,1,1.4,93.4430160522461,-36.10845947265625,4.96046781539917,5228.00146484375,0
35,9,2,5,0,2,0,1,4,4,134,2,999,0,1,1.4,94.46508026123047,-41.80719757080078,4.862894058227539,5227.91748046875,0
38,9,2,6,1,2,0,0,1,0,239,2,999,0,1,1.3985244035720825,93.44415283203125,-36.093807220458984,4.962465763092041,5227.95947265625,0
42,7,1,2,0,2,0,0,6,4,201,1,999,1,0,-1.8002804517745972,92.89368438720703,-46.184165954589844,1.2853474617004395,5099.20849609375,0
51,0,1,6,1,2,0,0,3,2,142,11,999,0,1,1.3989202976226807,93.91954040527344,-42.71521759033203,4.960414409637451,5227.8720703125,0
28,0,2,6,0,2,0,0,9,1,387,2,8,3,2,-1.0960533618927002,94.19834899902344,-37.50484848022461,0.881679117679596,4963.85498046875,0
41,0,1,3,0,1,1,1,4,1,547,2,999,0,1,1.4,94.4630355834961,-41.80173110961914,4.8636250495910645,5228.1,0
30,9,2,6,0,2,0,1,6,4,119,3,999,1,0,-1.7982127666473389,92.89379119873047,-46.20418930053711,1.2803194522857666,5099.15185546875,0
50,1,1,1,0,2,0,0,1,0,603,4,999,0,1,1.394313931465149,93.44721221923828,-36.10509490966797,4.96259069442749,5227.97509765625,0
30,7,1,1,0,0,0,0,7,3,154,2,999,0,1,-0.10072273015975952,93.200439453125,-42.00059509277344,4.156708717346191,5195.630859375,0
33,1,1,2,0,0,0,0,6,0,52,1,999,1,0,-1.8000578880310059,92.89329528808594,-46.193565368652344,1.3148212432861328,5099.154296875,0
55,9,1,6,0,0,0,1,6,0,58,1,999,0,1,1.1037187576293945,93.99394226074219,-36.404945373535156,4.863811492919922,5190.7451171875,0
46,0,1,3,1,2,0,0,6,4,292,1,999,1,0,-1.79975426197052,92.89324951171875,-46.206912994384766,1.3359103202819824,5099.2919921875,0
34,0,2,3,0,0,2,1,6,1,411,1,999,0,1,1.1000443696975708,93.9931869506836,-36.411006927490234,4.860447883605957,5191.125,0
49,0,0,3,0,2,0,0,7,4,48,1,999,1,0,-0.10102201998233795,93.20002746582031,-41.99252700805664,4.118249416351318,5195.8037109375,0
48,0,2,6,0,2,0,1,4,0,15,3,999,0,1,1.4,94.46402740478516,-41.801429748535156,4.960297584533691,5228.076171875,0
43,6,0,6,0,0,0,1,1,1,156,1,999,0,1,-2.8925342559814453,92.20345306396484,-31.420974731445312,0.8913102746009827,5076.30712890625,0
38,7,1,3,0,2,0,1,3,2,120,1,999,0,1,1.3971962928771973,93.91730499267578,-42.68309783935547,4.965530872344971,5228.1,0
27,1,1,0,0,2,0,0,3,3,185,1,999,0,1,1.3986233472824097,93.9178466796875,-42.7002067565918,4.957476615905762,5228.0849609375,0
48,0,0,6,0,2,0,1,6,1,252,2,999,0,1,1.1009820699691772,93.99322509765625,-36.40673828125,4.859323024749756,5191.01171875,0
53,0,1,3,0,0,0,0,6,0,455,1,999,0,1,-1.7995353937149048,92.89348602294922,-46.18732833862305,1.2519950866699219,5099.228515625,0
46,1,1,0,1,2,0,0,1,3,59,3,999,0,1,1.3960907459259033,93.4454574584961,-36.11881637573242,4.968990802764893,5227.93017578125,0
41,2,0,5,0,2,2,0,3,2,109,5,999,0,1,1.399787425994873,93.91612243652344,-42.70487976074219,4.960282325744629,5228.1,0
41,0,1,3,0,2,0,1,6,4,300,1,999,0,1,1.099180817604065,93.9939193725586,-36.40077209472656,4.858705520629883,5190.95556640625,0
44,1,1,2,0,0,0,0,6,2,555,3,999,0,1,-1.7955496311187744,92.89186096191406,-46.188812255859375,1.3316433429718018,5099.13916015625,0
44,7,1,3,0,2,0,0,6,1,144,3,999,0,1,-1.7991118431091309,92.89270782470703,-46.187503814697266,1.248323917388916,5099.05126953125,0
57,0,1,6,1,2,0,0,1,2,75,1,999,0,1,1.3980351686477661,93.44266510009766,-36.11295700073242,4.962853908538818,5227.833984375,0
58,9,1,7,0,2,0,1,4,0,78,1,999,0,1,1.3995041847229004,94.46322631835938,-41.79353713989258,4.961657524108887,5228.1,0
36,7,2,3,0,2,0,1,6,3,246,2,999,0,1,-1.7958714962005615,92.89433288574219,-46.184608459472656,1.291849136352539,5099.26220703125,0
32,9,0,3,0,2,0,1,6,3,120,1,999,0,1,1.099023461341858,93.99278259277344,-36.40834045410156,4.851761341094971,5190.814453125,0
48,0,1,3,0,2,0,1,7,3,217,1,999,0,1,-0.10083359479904175,93.20075988769531,-42.00371551513672,4.698853492736816,5195.79443359375,0
57,0,1,6,1,2,0,0,3,1,195,24,999,0,1,1.3980625867843628,93.9175796508789,-42.70442199707031,4.955589294433594,5228.0322265625,0
33,1,1,7,0,0,2,0,3,1,77,2,999,0,1,1.3972976207733154,93.91787719726562,-42.6986083984375,4.960855960845947,5227.7822265625,0
42,7,1,1,0,0,0,0,3,3,375,3,999,0,1,1.3950386047363281,93.91844940185547,-42.697750091552734,4.959211349487305,5228.048828125,0
60,9,1,0,0,2,0,0,8,2,133,6,999,2,0,-3.3960013389587402,92.43167114257812,-26.9097957611084,0.7248356938362122,5017.72021484375,0
48,3,0,0,1,2,2,1,6,2,123,4,999,0,1,1.0956430435180664,93.99435424804688,-36.39951705932617,4.857236862182617,5190.9931640625,0
30,7,1,6,0,2,0,1,6,4,425,6,999,0,1,1.0952441692352295,93.99246215820312,-36.396278381347656,4.857259750366211,5190.89599609375,0
39,0,1,6,0,2,2,0,3,4,184,1,999,0,1,1.398343563079834,93.9171371459961,-42.695960998535156,4.9593329429626465,5227.99755859375,0
37,10,1,6,1,0,0,1,6,2,77,3,999,0,1,1.0969897508621216,93.99354553222656,-36.413551330566406,4.85609245300293,5190.9423828125,0
57,4,1,6,1,0,0,0,1,4,73,1,999,0,1,1.3969749212265015,93.44579315185547,-36.10805130004883,4.9643707275390625,5227.9052734375,0
53,6,1,0,0,0,0,1,6,3,30,1,999,0,1,1.0983052253723145,93.99332427978516,-36.40675735473633,4.856081485748291,5191.0546875,0
34,4,1,6,1,0,2,1,4,4,46,2,999,0,1,1.3980237245559692,94.46443939208984,-41.79078674316406,4.857128143310547,5227.9462890625,0
58,5,1,7,0,1,1,1,6,3,173,1,999,0,1,1.0984656810760498,93.99329376220703,-36.407470703125,4.853330612182617,5191.0361328125,0
38,1,1,0,0,2,0,0,7,4,157,1,999,0,1,-0.10080312192440033,93.19949340820312,-41.99925231933594,4.125658988952637,5195.779296875,0
28,1,1,2,0,0,0,0,3,2,126,1,999,0,1,1.3984735012054443,93.91826629638672,-42.69518280029297,4.952891826629639,5227.9970703125,0
30,1,2,3,0,2,0,1,3,2,14,16,999,0,1,1.3973815441131592,93.91703033447266,-42.703521728515625,4.967302322387695,5228.1,0
35,0,2,5,0,2,0,0,7,0,92,3,999,4,0,-1.101023554801941,94.76457977294922,-50.78363800048828,1.045419692993164,4964.04150390625,0
44,0,0,6,0,0,0,0,3,4,191,6,999,0,1,1.3982253074645996,93.91751098632812,-42.690250396728516,4.958981990814209,5227.89404296875,0
40,1,1,0,1,2,0,1,4,3,161,3,999,0,1,1.398972988128662,94.4631576538086,-41.79777908325195,4.857207775115967,5228.03125,0
34,0,2,3,0,0,0,0,7,1,303,1,999,1,0,-0.09916645288467407,93.19922637939453,-41.99111557006836,4.194879055023193,5195.8291015625,0
47,6,1,7,1,2,0,1,6,0,158,1,999,0,1,1.0991138219833374,93.99510955810547,-36.41140365600586,4.864099025726318,5190.9775390625,0
43,1,1,0,0,2,2,0,6,4,136,6,999,1,0,-1.7962467670440674,92.89480590820312,-46.19361877441406,1.2800726890563965,5099.2265625,0
40,6,1,2,1,0,0,0,7,3,53,1,999,1,0,-0.09572449326515198,93.20053100585938,-41.98611068725586,4.153331279754639,5196.0400390625,0
49,7,1,3,0,0,0,0,3,4,313,1,999,0,1,1.3957710266113281,93.91719055175781,-42.68982696533203,4.957581520080566,5228.1,0
57,5,1,3,0,2,2,1,4,0,470,2,999,0,1,1.399448275566101,94.46388244628906,-41.79331588745117,4.955100059509277,5227.94189453125,0
41,9,2,5,0,0,0,1,6,0,363,3,999,0,1,1.099815845489502,93.99351501464844,-36.423095703125,4.861858367919922,5191.17041015625,0
57,1,1,2,0,2,0,0,6,3,399,1,999,0,1,-1.802283763885498,92.8954086303711,-46.20061492919922,1.3435008525848389,5099.29296875,0
46,11,1,0,1,0,0,1,6,0,232,1,999,0,1,1.100556492805481,93.99392700195312,-36.402835845947266,4.85428524017334,5190.87158203125,0
25,1,1,3,0,0,0,1,6,2,249,1,999,0,1,1.0962541103363037,93.99302673339844,-36.41832733154297,4.851009368896484,5190.837890625,0
43,0,1,3,0,2,0,1,6,3,360,6,999,0,1,1.098145604133606,93.99320983886719,-36.40455627441406,4.858006477355957,5190.7890625,0
51,6,1,6,1,0,0,1,4,0,146,2,999,0,1,1.4,94.46446228027344,-41.80849838256836,4.965320110321045,5228.00048828125,0
30,7,2,3,0,2,0,0,3,2,71,6,998,0,1,1.3996890783309937,93.91806030273438,-42.689334869384766,4.967072486877441,5227.98388671875,0
29,1,1,7,1,0,0,1,4,4,234,2,999,0,1,1.3985203504562378,94.46383666992188,-41.7958869934082,4.959402561187744,5228.0732421875,0
43,1,1,0,1,2,0,1,6,4,396,2,999,0,1,1.0998473167419434,93.99150848388672,-36.391380310058594,4.856293201446533,5190.96044921875,0
32,0,2,6,0,1,1,1,4,0,121,4,999,0,1,1.3963804244995117,94.46376037597656,-41.79249572753906,4.966428279876709,5227.9853515625,0
58,5,1,0,0,0,0,0,3,3,82,1,999,0,1,1.3957613706588745,93.91887664794922,-42.69539260864258,4.961411476135254,5228.06787109375,0
30,9,2,5,0,0,0,1,4,3,9,1,999,0,1,-1.699011206626892,94.05459594726562,-39.804664611816406,0.7055922150611877,4991.81591796875,0
38,0,2,6,0,0,0,0,6,1,190,3,999,0,1,-1.796188235282898,92.89488983154297,-46.18215560913086,1.3557181358337402,5099.19287109375,0
44,3,1,3,1,2,0,0,3,1,1198,1,999,0,1,1.3967328071594238,93.91797637939453,-42.70326232910156,4.957268714904785,5228.00732421875,0
37,4,1,6,1,0,0,0,3,1,92,1,999,0,1,1.3947538137435913,93.91761016845703,-42.696922302246094,4.961270332336426,5228.0537109375,0
32,7,2,1,0,1,1,1,4,2,132,3,999,0,1,1.3988200426101685,94.46379852294922,-41.79600524902344,4.865649700164795,5228.04296875,0
55,9,1,5,1,0,0,1,6,4,806,2,999,0,1,1.0982375144958496,93.99241638183594,-36.40981674194336,4.854864120483398,5190.9697265625,0
37,10,2,5,0,0,0,0,8,0,142,4,7,1,2,-1.0958490371704102,94.60022735595703,-49.48323059082031,1.0325806140899658,4963.9296875,0
31,1,1,7,0,0,0,1,4,0,339,5,999,0,1,1.397944688796997,94.463623046875,-41.80809783935547,4.970841884613037,5228.06298828125,0
34,0,2,6,0,0,0,0,3,3,149,4,999,0,1,1.396956205368042,93.91633605957031,-42.68873977661133,4.951469421386719,5227.92333984375,0
39,0,1,6,0,2,2,1,4,3,178,1,999,0,1,1.3946830034255981,94.46238708496094,-41.79539108276367,4.86163330078125,5228.0517578125,0
53,0,1,3,0,2,0,1,6,3,520,1,999,0,1,1.100126028060913,93.9947509765625,-36.39784622192383,4.852077007293701,5191.23046875,0
47,1,1,0,1,2,0,0,6,1,115,1,999,1,0,-1.7967828512191772,92.89324188232422,-46.18614196777344,1.2962327003479004,5099.142578125,0
32,9,1,6,1,2,0,0,1,3,694,3,999,0,1,1.3979616165161133,93.44376373291016,-36.11296844482422,4.962050914764404,5227.8876953125,0
40,9,1,6,0,0,0,0,1,1,342,2,999,0,1,1.4,93.44538116455078,-36.098453521728516,4.959266662597656,5227.9453125,0
31,9,2,5,0,0,0,0,1,4,219,4,999,0,1,1.3953477144241333,93.44528198242188,-36.09828567504883,4.962576389312744,5227.837890625,0
41,0,2,3,0,0,0,1,8,3,49,1,999,0,1,-0.1009405255317688,93.7993392944336,-40.399131774902344,4.966310024261475,5195.66796875,0
48,9,1,6,0,2,0,0,1,3,65,1,999,0,1,1.3972625732421875,93.44284057617188,-36.11027908325195,4.965694427490234,5227.91552734375,0
48,1,1,0,1,2,0,1,3,3,277,1,999,0,1,1.3992571830749512,93.91863250732422,-42.70991134643555,4.956499099731445,5228.0048828125,0
40,1,1,0,0,0,0,1,4,1,258,2,999,0,1,1.399134635925293,94.46456909179688,-41.79439926147461,4.957921504974365,5227.828125,0
43,9,2,6,0,0,0,1,6,4,336,1,999,0,1,1.0967298746109009,93.99310302734375,-36.39569854736328,4.8513264656066895,5191.16015625,0
32,0,0,6,0,2,0,0,1,3,66,1,999,0,1,1.3960654735565186,93.44501495361328,-36.10635757446289,4.963202476501465,5227.9921875,0
36,0,2,3,0,2,0,0,0,0,202,2,999,0,1,-1.796663761138916,93.07447814941406,-47.0840950012207,1.40869140625,5098.93017578125,0
34,7,2,3,0,2,2,0,6,4,87,1,999,0,1,-1.8002711534500122,92.8938217163086,-46.190860748291016,1.2838187217712402,5099.05615234375,0
35,4,1,6,0,0,0,0,7,3,57,1,5,2,2,-3.392486333847046,92.65098571777344,-30.14307975769043,0.7194784283638,5017.7470703125,0
39,9,2,5,0,0,0,0,1,2,123,1,999,0,1,1.39775812625885,93.44320678710938,-36.10704040527344,4.964854717254639,5228.07373046875,0
38,0,1,6,0,2,0,0,1,3,19,11,999,0,1,1.3946566581726074,93.44379425048828,-36.10323715209961,4.963778495788574,5227.994140625,0
41,1,1,1,0,0,0,1,6,3,591,1,999,0,1,1.0976017713546753,93.9941635131836,-36.40102005004883,4.855562210083008,5191.03466796875,0
34,9,1,5,0,0,0,0,3,4,187,1,999,0,1,1.399826169013977,93.91806030273438,-42.69053268432617,4.964901924133301,5227.970703125,0
35,9,1,5,0,0,0,0,1,3,219,2,999,0,1,1.3972275257110596,93.44341278076172,-36.11731719970703,4.958712577819824,5227.9853515625,0
27,7,1,3,0,2,0,0,3,0,110,1,999,0,1,1.396924614906311,93.91615295410156,-42.696598052978516,4.954137325286865,5228.02880859375,0
31,2,2,3,0,0,0,0,7,2,189,1,999,0,1,-0.09825176000595093,93.20101928710938,-42.00553512573242,4.074512958526611,5195.8671875,0
54,3,0,0,0,2,2,0,3,1,79,3,999,0,1,1.3970152139663696,93.91717529296875,-42.704593658447266,4.962928771972656,5228.1,0
43,0,1,3,0,0,0,1,6,2,196,1,999,0,1,1.0971897840499878,93.99324035644531,-36.4033317565918,4.854846954345703,5191.08642578125,0
56,1,1,0,0,0,0,0,6,1,197,3,999,0,1,-1.7940270900726318,92.89378356933594,-46.1881217956543,1.2474124431610107,5099.12158203125,0
38,3,1,1,0,2,0,0,1,2,255,3,999,0,1,1.3999552726745605,93.44508361816406,-36.10860061645508,4.967507839202881,5227.8330078125,0
34,4,1,6,0,0,0,0,7,1,75,1,999,0,1,-3.395381212234497,92.64983367919922,-30.105350494384766,0.715647280216217,5017.68798828125,0
41,9,1,6,0,2,0,0,1,1,101,2,999,0,1,1.3926992416381836,93.44490814208984,-36.11504364013672,4.973316192626953,5228.0146484375,0
42,0,0,6,0,2,0,0,1,2,295,1,999,0,1,-2.8952760696411133,92.20336151123047,-31.413555145263672,0.8326676487922668,5076.28515625,0
36,1,1,0,1,0,0,1,4,1,280,1,999,0,1,1.3965386152267456,94.464111328125,-41.79974365234375,4.966523170471191,5228.1,0
48,1,1,1,1,0,2,0,6,4,152,4,999,1,0,-1.7986295223236084,92.8927993774414,-46.185794830322266,1.3390614986419678,5099.19140625,0
33,0,2,6,0,2,0,1,3,4,161,1,999,0,1,1.3995606899261475,93.91744995117188,-42.690521240234375,4.9585981369018555,5228.1,0
46,1,1,0,0,2,2,1,6,3,409,2,999,0,1,1.0965423583984375,93.99352264404297,-36.39567947387695,4.851818084716797,5190.9931640625,0
34,0,1,6,0,2,0,0,6,4,135,1,999,0,1,-1.7981464862823486,92.89493560791016,-46.19029235839844,1.2798457145690918,5099.03857421875,0
26,9,2,5,0,0,0,1,6,3,126,1,999,0,1,1.0975900888442993,93.99382781982422,-36.40840148925781,4.8585686683654785,5191.072265625,0
30,0,1,6,0,2,2,0,3,0,86,2,999,0,1,1.394952654838562,93.9172134399414,-42.69353485107422,4.9584574699401855,5228.1,0
37,0,1,3,0,0,2,1,6,2,156,1,999,0,1,1.0942788124084473,93.99447631835938,-36.392520904541016,4.860828876495361,5191.06591796875,0
42,1,1,0,1,0,0,1,6,4,544,1,999,0,1,1.0970900058746338,93.99348449707031,-36.410179138183594,4.855428695678711,5190.91552734375,0
56,9,1,5,1,2,0,1,6,2,125,3,999,0,1,1.0988341569900513,93.99127197265625,-36.402870178222656,4.858219623565674,5191.0400390625,0
37,1,2,7,0,0,0,1,6,0,122,5,999,0,1,1.1015275716781616,93.99359130859375,-36.403656005859375,4.852109432220459,5190.8720703125,0
33,4,1,6,0,0,0,1,4,1,140,1,999,0,1,1.3960996866226196,94.46481323242188,-41.797813415527344,4.95993185043335,5228.1,0
46,0,1,7,1,2,0,1,6,2,352,2,999,0,1,1.099537968635559,93.99230194091797,-36.41134262084961,4.854995250701904,5191.1826171875,0
28,0,2,6,0,0,0,0,6,1,496,3,999,0,1,-1.7979228496551514,92.89533233642578,-46.189876556396484,1.3629024028778076,5099.21630859375,0
38,0,2,5,0,0,0,1,6,1,160,1,999,0,1,1.0989505052566528,93.99307250976562,-36.40855407714844,4.855103969573975,5190.87744140625,0
50,4,1,6,1,0,0,0,3,2,716,1,999,0,1,1.3958625793457031,93.9157943725586,-42.68782043457031,4.9620747566223145,5228.06201171875,0
55,0,0,5,1,0,0,0,3,1,69,4,999,0,1,1.4,93.91830444335938,-42.710052490234375,4.958109378814697,5227.958984375,0
32,1,2,2,1,1,1,0,3,0,240,1,999,0,1,1.3994920253753662,93.91788482666016,-42.695613861083984,4.952250957489014,5227.9130859375,0
49,9,1,3,0,2,0,0,6,1,144,1,999,0,1,-1.793905258178711,92.8933334350586,-46.197296142578125,1.3595709800720215,5099.17138671875,0
54,1,1,0,0,0,0,1,4,0,29,6,999,0,1,1.4,94.46410369873047,-41.79718780517578,4.964481353759766,5228.1,0
